employee_id,employee_name,department,course_name,assigned_date,due_date,completion_date,status,completion_time_days,is_overdue,assigned_month,days_allowed,completed_on_time
1115,Vikram Banerjee,Finance,Workplace Safety,2025-12-14,2026-01-03,2025-12-15,Completed,1.0,False,2025-12,20,True
1180,Sara Sinha,IT,Anti-Harassment Training,2025-08-07,2025-08-22,2025-08-08,Completed,1.0,False,2025-08,15,True
1059,Krishna Trivedi,IT,Leadership Fundamentals,2025-04-13,2025-04-30,2025-04-18,Completed,5.0,False,2025-04,17,True
1076,Rohit Mehta,Operations,Leadership Fundamentals,2025-10-12,2025-11-06,,Pending,,True,2025-10,25,False
1257,Nandini Deshpande,Marketing,Excel for Business,2025-10-20,2025-11-07,2025-10-21,Completed,1.0,False,2025-10,18,True
1030,Aditya Mishra,IT,Workplace Safety,2025-06-08,2025-06-28,2025-06-10,Completed,2.0,False,2025-06,20,True
1150,Deepak Rao,HR,Leadership Fundamentals,2025-12-04,2026-01-02,2025-12-14,Completed,10.0,False,2025-12,29,True
1317,Sneha Mukherjee,Sales,Customer Service Excellence,2025-08-02,2025-09-06,,Pending,,True,2025-08,35,False
1249,Rekha Malhotra,Marketing,Anti-Harassment Training,2025-11-27,2025-12-14,,Pending,,True,2025-11,17,False
1152,Rekha Reddy,IT,Anti-Harassment Training,2025-04-09,2025-05-07,2025-04-10,Completed,1.0,False,2025-04,28,True
1127,Arjun Desai,Operations,Python Basics,2025-06-02,2025-07-10,,Pending,,True,2025-06,38,False
1195,Lakshmi Joshi,HR,Anti-Harassment Training,2025-05-09,2025-06-08,2025-05-10,Completed,1.0,False,2025-05,30,True
1143,Vihaan Kumar,Sales,Python Basics,2025-06-17,2025-07-22,2025-06-30,Completed,13.0,False,2025-06,35,True
1284,Nitin Chopra,IT,Excel for Business,2025-04-17,2025-05-25,2025-04-27,Pending,,True,2025-04,38,False
1310,Pranav Verma,HR,Leadership Fundamentals,2025-04-24,2025-05-29,,Pending,,True,2025-04,35,False
1128,Divya Nair,Operations,Workplace Safety,2025-10-16,2025-11-17,2025-10-17,Completed,1.0,False,2025-10,32,True
1077,Rohit Nair,Operations,Data Security Awareness,2026-01-31,2026-02-12,2026-02-02,Completed,2.0,False,2026-01,12,True
1087,Vihaan Chopra,Operations,Communication Skills,2025-07-12,2025-08-02,2025-07-16,Completed,4.0,False,2025-07,21,True
1302,Vikram Deshpande,Sales,Excel for Business,2025-07-11,2025-07-30,2025-07-22,Completed,11.0,False,2025-07,19,True
1229,Sneha Reddy,Operations,Data Security Awareness,2025-04-07,2025-04-29,,Pending,,True,2025-04,22,False
1112,Mohan Das,IT,Workplace Safety,2025-07-21,2025-08-03,2025-07-22,Completed,1.0,False,2025-07,13,True
1215,Vivaan Das,Finance,Anti-Harassment Training,2025-06-24,2025-07-04,2025-06-27,Completed,3.0,False,2025-06,10,True
1090,Arjun Joshi,Sales,Workplace Safety,2025-09-14,2025-10-04,2025-09-17,Completed,3.0,False,2025-09,20,True
1304,Mohan Mishra,Finance,Excel for Business,2026-02-13,2026-03-08,,Pending,,True,2026-02,23,False
1054,Krishna Chopra,Operations,Communication Skills,2025-11-05,2025-11-22,2025-11-09,Completed,4.0,False,2025-11,17,True
1346,Vikram Banerjee,Finance,Workplace Safety,2025-09-29,2025-10-19,2025-10-04,Completed,5.0,False,2025-09,20,True
1176,Jyoti Iyer,IT,Communication Skills,2025-09-08,2025-09-22,2025-09-11,Completed,3.0,False,2025-09,14,True
1244,Nandini Mehta,Sales,Leadership Fundamentals,2025-07-21,2025-08-07,,Pending,,True,2025-07,17,False
1223,Rekha Sinha,IT,Python Basics,2026-02-13,2026-03-17,2026-03-03,Completed,18.0,False,2026-02,32,True
1080,Ishaan Pandey,IT,Excel for Business,2025-10-27,2025-11-22,,Pending,,True,2025-10,26,False
1113,Reyansh Nair,Marketing,Leadership Fundamentals,2025-05-22,2025-06-28,2025-05-30,Completed,8.0,False,2025-05,37,True
1264,Shruti Mukherjee,Sales,SQL Fundamentals,2025-06-26,2025-07-21,,Pending,,True,2025-06,25,False
1316,Diya Kumar,Finance,SQL Fundamentals,2025-09-13,2025-10-20,,Pending,,True,2025-09,37,False
1125,Diya Bhat,IT,Anti-Harassment Training,2025-09-17,2025-10-01,2025-09-22,Pending,,True,2025-09,14,False
1152,Rekha Reddy,IT,Project Management,2025-12-02,2025-12-23,2025-12-18,Completed,16.0,False,2025-12,21,True
1088,Manish Gupta,Finance,SQL Fundamentals,2026-01-24,2026-02-24,2026-02-04,Completed,11.0,False,2026-01,31,True
1038,Sachin Bhat,IT,Excel for Business,2025-12-13,2026-01-17,2025-12-24,Completed,11.0,False,2025-12,35,True
1131,Ananya Ghosh,Sales,Data Security Awareness,2025-07-28,2025-08-09,2025-07-29,Completed,1.0,False,2025-07,12,True
1137,Sunita Kulkarni,Sales,Workplace Safety,2025-09-05,2025-09-22,2025-09-08,Completed,3.0,False,2025-09,17,True
1350,Anjali Nair,Finance,Excel for Business,2026-02-11,2026-03-02,2026-02-16,Completed,5.0,False,2026-02,19,True
1209,Varun Nair,IT,Project Management,2025-12-11,2026-01-08,2025-12-22,Completed,11.0,False,2025-12,28,True
1219,Vikram Sen,Finance,Communication Skills,2025-07-13,2025-08-16,2025-07-26,Completed,13.0,False,2025-07,34,True
1011,Shruti Ghosh,IT,SQL Fundamentals,2025-11-13,2025-12-23,,Pending,,True,2025-11,40,False
1162,Aarav Shah,Finance,Anti-Harassment Training,2025-08-20,2025-09-08,2025-08-21,Completed,1.0,False,2025-08,19,True
1103,Aarav Singh,HR,Data Security Awareness,2025-12-22,2026-01-16,2025-12-23,Completed,1.0,False,2025-12,25,True
1052,Deepak Shah,Operations,Python Basics,2025-04-12,2025-05-10,,Pending,,True,2025-04,28,False
1130,Sai Chopra,Sales,Project Management,2025-09-22,2025-10-18,2025-10-01,Completed,9.0,False,2025-09,26,True
1258,Aadhya Das,Finance,Data Security Awareness,2025-08-05,2025-09-07,2025-08-14,Completed,9.0,False,2025-08,33,True
1147,Diya Singh,Finance,Excel for Business,2026-02-05,2026-03-06,2026-02-19,Completed,14.0,False,2026-02,29,True
1116,Mohan Shah,Operations,Anti-Harassment Training,2025-11-12,2025-12-11,2025-11-14,Completed,2.0,False,2025-11,29,True
1032,Sai Mishra,IT,Leadership Fundamentals,2025-05-05,2025-05-26,2025-05-17,Completed,12.0,False,2025-05,21,True
1119,Vihaan Sen,Operations,Anti-Harassment Training,2025-07-13,2025-07-26,2025-07-15,Completed,2.0,False,2025-07,13,True
1194,Suresh Iyer,Finance,SQL Fundamentals,2026-01-06,2026-01-29,2026-01-12,Completed,6.0,False,2026-01,23,True
1056,Jyoti Banerjee,Marketing,Workplace Safety,2025-11-04,2025-12-07,2025-11-07,Completed,3.0,False,2025-11,33,True
1331,Priya Joshi,HR,Anti-Harassment Training,2025-07-10,2025-07-26,2025-07-11,Completed,1.0,False,2025-07,16,True
1184,Kavya Reddy,Operations,SQL Fundamentals,2025-08-05,2025-08-31,2025-08-11,Completed,6.0,False,2025-08,26,True
1067,Meera Sinha,IT,Leadership Fundamentals,2026-02-19,2026-03-12,2026-02-24,Completed,5.0,False,2026-02,21,True
1198,Vikram Pillai,Operations,Leadership Fundamentals,2025-05-10,2025-06-05,2025-05-12,Pending,,True,2025-05,26,False
1296,Arun Shah,Sales,Anti-Harassment Training,2025-11-27,2025-12-20,2025-11-28,Completed,1.0,False,2025-11,23,True
1320,Amit Mukherjee,HR,SQL Fundamentals,2025-11-07,2025-11-28,,Pending,,True,2025-11,21,False
1317,Sneha Mukherjee,Sales,Leadership Fundamentals,2025-04-10,2025-05-07,2025-04-16,Completed,6.0,False,2025-04,27,True
1078,Nitin Deshpande,IT,Workplace Safety,2025-08-31,2025-09-29,2025-09-01,Completed,1.0,False,2025-08,29,True
1024,Arun Rao,HR,Customer Service Excellence,2025-06-28,2025-07-19,2025-06-29,Completed,1.0,False,2025-06,21,True
1086,Pooja Chopra,HR,Python Basics,2025-11-18,2025-12-18,2025-12-03,Completed,15.0,False,2025-11,30,True
1158,Deepak Joshi,Operations,SQL Fundamentals,2025-12-02,2025-12-21,2025-12-12,Pending,,True,2025-12,19,False
1222,Sneha Mehta,Sales,Leadership Fundamentals,2025-07-09,2025-07-28,,Pending,,True,2025-07,19,False
1128,Divya Nair,Operations,Data Security Awareness,2025-04-06,2025-05-04,2025-04-07,Completed,1.0,False,2025-04,28,True
1342,Arjun Chopra,Sales,Project Management,2025-12-07,2026-01-07,,Pending,,True,2025-12,31,False
1195,Lakshmi Joshi,HR,Communication Skills,2025-10-08,2025-11-03,2025-10-13,Completed,5.0,False,2025-10,26,True
1081,Tanya Verma,Operations,SQL Fundamentals,2025-05-06,2025-06-05,,Pending,,True,2025-05,30,False
1288,Amit Malhotra,Sales,Workplace Safety,2025-10-14,2025-11-11,2025-10-15,Completed,1.0,False,2025-10,28,True
1254,Sachin Gupta,HR,Communication Skills,2025-08-08,2025-09-14,2025-08-19,Completed,11.0,False,2025-08,37,True
1317,Sneha Mukherjee,Sales,Leadership Fundamentals,2026-02-19,2026-03-28,2026-03-01,Completed,10.0,False,2026-02,37,True
1069,Nandini Rao,IT,Data Security Awareness,2025-10-14,2025-11-08,2025-10-19,Completed,5.0,False,2025-10,25,True
1002,Vivaan Bhat,Marketing,Excel for Business,2025-11-30,2025-12-18,,Pending,,True,2025-11,18,False
1175,Ayaan Nair,Finance,Project Management,2026-02-17,2026-03-30,2026-02-24,Completed,7.0,False,2026-02,41,True
1227,Lakshmi Rao,Marketing,Anti-Harassment Training,2025-08-11,2025-09-08,2025-08-12,Completed,1.0,False,2025-08,28,True
1219,Vikram Sen,Finance,Anti-Harassment Training,2025-08-08,2025-08-24,2025-08-09,Completed,1.0,False,2025-08,16,True
1348,Arjun Saxena,IT,Anti-Harassment Training,2025-04-06,2025-04-18,2025-04-09,Completed,3.0,False,2025-04,12,True
1252,Rohit Modi,Sales,Communication Skills,2025-10-20,2025-11-25,,Pending,,True,2025-10,36,False
1343,Reyansh Deshpande,IT,Workplace Safety,2025-12-21,2026-01-06,,Pending,,True,2025-12,16,False
1108,Kavya Trivedi,Operations,Anti-Harassment Training,2025-11-04,2025-11-21,2025-11-05,Completed,1.0,False,2025-11,17,True
1278,Divya Desai,Finance,Customer Service Excellence,2025-12-28,2026-01-31,,Pending,,True,2025-12,34,False
1123,Arun Desai,HR,SQL Fundamentals,2025-09-04,2025-10-14,2025-09-13,Completed,9.0,False,2025-09,40,True
1171,Swati Sharma,Finance,Workplace Safety,2025-05-25,2025-06-24,2025-05-30,Completed,5.0,False,2025-05,30,True
1231,Aarav Das,Operations,Project Management,2025-06-12,2025-07-09,,Pending,,True,2025-06,27,False
1020,Neha Nair,HR,Communication Skills,2025-09-04,2025-09-18,,Pending,,True,2025-09,14,False
1011,Shruti Ghosh,IT,Leadership Fundamentals,2025-03-31,2025-04-18,2025-04-08,Completed,8.0,False,2025-03,18,True
1084,Anjali Patel,IT,Communication Skills,2025-12-24,2026-01-20,2025-12-28,Completed,4.0,False,2025-12,27,True
1054,Krishna Chopra,Operations,Communication Skills,2025-06-26,2025-07-15,2025-07-02,Completed,6.0,False,2025-06,19,True
1228,Neha Das,Sales,Anti-Harassment Training,2025-07-10,2025-08-03,2025-07-12,Completed,2.0,False,2025-07,24,True
1174,Krishna Sinha,IT,Workplace Safety,2025-11-16,2025-12-14,2025-11-26,Completed,10.0,False,2025-11,28,True
1121,Reyansh Chopra,Operations,Anti-Harassment Training,2025-07-11,2025-07-21,2025-07-12,Completed,1.0,False,2025-07,10,True
1002,Vivaan Bhat,Marketing,Excel for Business,2025-08-10,2025-09-09,2025-08-15,Completed,5.0,False,2025-08,30,True
1201,Vikram Ghosh,Finance,SQL Fundamentals,2025-05-25,2025-07-01,2025-06-01,Completed,7.0,False,2025-05,37,True
1243,Sachin Mukherjee,Marketing,Python Basics,2025-05-13,2025-06-15,2025-05-24,Completed,11.0,False,2025-05,33,True
1282,Nitin Bhat,HR,Workplace Safety,2025-09-22,2025-10-02,2025-09-23,Completed,1.0,False,2025-09,10,True
1203,Priya Verma,IT,Leadership Fundamentals,2025-12-04,2026-01-09,,Pending,,True,2025-12,36,False
1217,Kavya Singh,HR,Data Security Awareness,2025-05-01,2025-05-21,2025-05-03,Completed,2.0,False,2025-05,20,True
1219,Vikram Sen,Finance,Data Security Awareness,2026-01-23,2026-02-05,2026-01-28,Completed,5.0,False,2026-01,13,True
1192,Varun Iyer,Operations,Customer Service Excellence,2025-04-03,2025-04-28,2025-04-07,Completed,4.0,False,2025-04,25,True
1181,Rohit Trivedi,HR,Python Basics,2025-12-04,2026-01-09,2025-12-18,Completed,14.0,False,2025-12,36,True
1293,Shruti Pillai,Operations,SQL Fundamentals,2025-11-05,2025-12-02,2025-11-17,Completed,12.0,False,2025-11,27,True
1250,Sunita Desai,Operations,Project Management,2025-09-08,2025-10-04,,Pending,,True,2025-09,26,False
1048,Rahul Sen,Sales,Communication Skills,2025-10-10,2025-11-12,2025-10-20,Completed,10.0,False,2025-10,33,True
1064,Gaurav Singh,HR,Project Management,2025-09-16,2025-10-08,2025-09-28,Completed,12.0,False,2025-09,22,True
1035,Nitin Pandey,Marketing,Communication Skills,2025-06-10,2025-06-24,2025-06-16,Completed,6.0,False,2025-06,14,True
1225,Gaurav Banerjee,HR,Customer Service Excellence,2025-08-21,2025-09-25,2025-08-27,Completed,6.0,False,2025-08,35,True
1117,Pranav Kumar,Operations,Excel for Business,2025-10-05,2025-11-05,2025-10-16,Completed,11.0,False,2025-10,31,True
1331,Priya Joshi,HR,Leadership Fundamentals,2025-12-19,2026-01-16,2025-12-29,Completed,10.0,False,2025-12,28,True
1065,Neha Mukherjee,HR,Data Security Awareness,2026-02-20,2026-03-14,2026-02-25,Completed,5.0,False,2026-02,22,True
1057,Rekha Sen,IT,Project Management,2025-04-23,2025-06-04,2025-05-01,Completed,8.0,False,2025-04,42,True
1290,Krishna Iyer,Finance,Leadership Fundamentals,2025-07-28,2025-08-31,2025-07-31,Completed,3.0,False,2025-07,34,True
1287,Priya Bhat,Sales,SQL Fundamentals,2025-05-11,2025-06-08,2025-05-17,Completed,6.0,False,2025-05,28,True
1155,Sneha Pillai,Marketing,Leadership Fundamentals,2025-05-21,2025-06-28,2025-05-30,Completed,9.0,False,2025-05,38,True
1199,Nandini Chopra,Operations,SQL Fundamentals,2025-07-08,2025-08-16,2025-07-15,Completed,7.0,False,2025-07,39,True
1255,Riya Saxena,IT,Customer Service Excellence,2026-01-17,2026-02-21,2026-01-22,Completed,5.0,False,2026-01,35,True
1085,Ayaan Pandey,HR,Anti-Harassment Training,2025-12-10,2025-12-21,2025-12-14,Completed,4.0,False,2025-12,11,True
1149,Nandini Chopra,IT,Customer Service Excellence,2025-11-25,2025-12-13,,Pending,,True,2025-11,18,False
1141,Vihaan Kumar,Marketing,Workplace Safety,2025-12-02,2026-01-02,2025-12-05,Completed,3.0,False,2025-12,31,True
1299,Neha Patel,Finance,Excel for Business,2025-07-17,2025-08-08,,Pending,,True,2025-07,22,False
1009,Aadhya Patel,Finance,Workplace Safety,2025-05-24,2025-06-16,,Pending,,True,2025-05,23,False
1344,Nandini Rao,Sales,Data Security Awareness,2025-06-21,2025-07-13,,Pending,,True,2025-06,22,False
1252,Rohit Modi,Sales,Python Basics,2025-07-21,2025-09-03,2025-08-03,Completed,13.0,False,2025-07,44,True
1216,Deepak Saxena,IT,Leadership Fundamentals,2025-06-02,2025-07-08,2025-06-11,Completed,9.0,False,2025-06,36,True
1063,Nandini Banerjee,Operations,Customer Service Excellence,2026-02-18,2026-03-26,2026-02-20,Completed,2.0,False,2026-02,36,True
1224,Aditya Nair,HR,Project Management,2025-07-23,2025-08-29,2025-07-30,Completed,7.0,False,2025-07,37,True
1181,Rohit Trivedi,HR,SQL Fundamentals,2025-05-03,2025-06-09,2025-05-13,Completed,10.0,False,2025-05,37,True
1344,Nandini Rao,Sales,Communication Skills,2026-02-22,2026-03-25,,Pending,,True,2026-02,31,False
1125,Diya Bhat,IT,Communication Skills,2025-07-28,2025-08-18,2025-08-11,Completed,14.0,False,2025-07,21,True
1319,Sunita Malhotra,IT,Python Basics,2025-05-14,2025-06-07,2025-05-26,Completed,12.0,False,2025-05,24,True
1239,Rahul Sen,Finance,SQL Fundamentals,2025-07-05,2025-08-14,,Pending,,True,2025-07,40,False
1071,Harish Saxena,Operations,SQL Fundamentals,2025-10-05,2025-10-26,,Pending,,True,2025-10,21,False
1069,Nandini Rao,IT,Communication Skills,2026-01-20,2026-02-26,2026-01-25,Completed,5.0,False,2026-01,37,True
1304,Mohan Mishra,Finance,Data Security Awareness,2026-01-27,2026-02-25,2026-02-06,Completed,10.0,False,2026-01,29,True
1068,Divya Sharma,Operations,Communication Skills,2025-11-02,2025-11-26,,Pending,,True,2025-11,24,False
1281,Tanya Chopra,Operations,Anti-Harassment Training,2025-12-22,2026-01-21,2025-12-24,Completed,2.0,False,2025-12,30,True
1345,Manish Reddy,Sales,Excel for Business,2025-05-24,2025-06-22,2025-05-30,Completed,6.0,False,2025-05,29,True
1108,Kavya Trivedi,Operations,Leadership Fundamentals,2025-09-08,2025-09-27,,Pending,,True,2025-09,19,False
1131,Ananya Ghosh,Sales,Python Basics,2025-07-21,2025-08-26,,Pending,,True,2025-07,36,False
1170,Arun Deshpande,Finance,Anti-Harassment Training,2026-02-01,2026-02-19,2026-02-04,Completed,3.0,False,2026-02,18,True
1315,Krishna Shah,Operations,Data Security Awareness,2026-01-31,2026-02-22,2026-02-05,Completed,5.0,False,2026-01,22,True
1037,Vikram Pillai,HR,Workplace Safety,2025-08-18,2025-09-19,2025-08-19,Completed,1.0,False,2025-08,32,True
1299,Neha Patel,Finance,Excel for Business,2025-12-09,2026-01-04,,Pending,,True,2025-12,26,False
1200,Sachin Nair,Operations,Communication Skills,2025-04-30,2025-05-24,2025-05-15,Completed,15.0,False,2025-04,24,True
1285,Kavya Desai,Sales,Excel for Business,2025-07-24,2025-09-01,,Pending,,True,2025-07,39,False
1095,Shruti Deshpande,Operations,Anti-Harassment Training,2025-12-05,2026-01-06,2025-12-06,Completed,1.0,False,2025-12,32,True
1037,Vikram Pillai,HR,Anti-Harassment Training,2025-04-11,2025-05-07,2025-04-12,Completed,1.0,False,2025-04,26,True
1244,Nandini Mehta,Sales,Communication Skills,2025-11-28,2025-12-23,,Pending,,True,2025-11,25,False
1019,Reyansh Gupta,Sales,Communication Skills,2025-05-06,2025-06-05,,Pending,,True,2025-05,30,False
1160,Sunita Malhotra,Operations,Python Basics,2025-07-08,2025-08-20,,Pending,,True,2025-07,43,False
1246,Deepak Sharma,Marketing,Communication Skills,2025-05-19,2025-06-06,2025-05-26,Completed,7.0,False,2025-05,18,True
1268,Tanya Nair,Finance,SQL Fundamentals,2025-04-27,2025-06-05,2025-05-01,Completed,4.0,False,2025-04,39,True
1133,Sara Sen,IT,Anti-Harassment Training,2026-01-20,2026-02-02,2026-01-22,Completed,2.0,False,2026-01,13,True
1139,Ishaan Das,HR,Leadership Fundamentals,2025-08-27,2025-09-15,2025-08-30,Completed,3.0,False,2025-08,19,True
1320,Amit Mukherjee,HR,Excel for Business,2025-04-04,2025-05-02,2025-04-16,Completed,12.0,False,2025-04,28,True
1056,Jyoti Banerjee,Marketing,SQL Fundamentals,2025-05-22,2025-06-29,,Pending,,True,2025-05,38,False
1021,Vikram Tiwari,Finance,Anti-Harassment Training,2025-10-09,2025-10-31,2025-10-15,Completed,6.0,False,2025-10,22,True
1126,Sunita Chopra,Sales,Anti-Harassment Training,2025-04-28,2025-05-10,2025-04-29,Completed,1.0,False,2025-04,12,True
1335,Harish Pandey,IT,Leadership Fundamentals,2025-06-30,2025-07-16,2025-07-08,Completed,8.0,False,2025-06,16,True
1337,Harish Verma,Operations,Customer Service Excellence,2025-09-20,2025-10-21,2025-09-24,Completed,4.0,False,2025-09,31,True
1038,Sachin Bhat,IT,Anti-Harassment Training,2026-02-15,2026-03-19,2026-02-16,Completed,1.0,False,2026-02,32,True
1111,Priya Modi,HR,Data Security Awareness,2025-05-30,2025-06-18,2025-06-04,Completed,5.0,False,2025-05,19,True
1229,Sneha Reddy,Operations,Python Basics,2026-01-30,2026-02-25,,Pending,,True,2026-01,26,False
1114,Sachin Banerjee,Operations,Communication Skills,2025-05-15,2025-06-12,,Pending,,True,2025-05,28,False
1292,Varun Iyer,IT,Communication Skills,2025-08-18,2025-09-21,2025-08-22,Completed,4.0,False,2025-08,34,True
1281,Tanya Chopra,IT,Project Management,2025-04-05,2025-04-27,2025-04-18,Completed,13.0,False,2025-04,22,True
1137,Sunita Kulkarni,Sales,Workplace Safety,2025-12-06,2026-01-05,2025-12-10,Completed,4.0,False,2025-12,30,True
1072,Ayaan Kulkarni,IT,Customer Service Excellence,2025-07-24,2025-08-06,2025-07-30,Completed,6.0,False,2025-07,13,True
1064,Gaurav Singh,HR,SQL Fundamentals,2025-12-01,2025-12-26,2025-12-07,Completed,6.0,False,2025-12,25,True
1201,Vikram Ghosh,Finance,Workplace Safety,2026-01-28,2026-02-12,2026-01-29,Completed,1.0,False,2026-01,15,True
1053,Ishaan Sinha,Marketing,Communication Skills,2025-08-30,2025-10-01,2025-09-11,Completed,12.0,False,2025-08,32,True
1259,Ishaan Patel,Sales,Project Management,2025-05-02,2025-06-12,,Pending,,True,2025-05,41,False
1121,Reyansh Chopra,Operations,Customer Service Excellence,2025-07-03,2025-07-28,,Pending,,True,2025-07,25,False
1330,Vivaan Iyer,IT,Data Security Awareness,2025-10-18,2025-11-16,2025-10-23,Completed,5.0,False,2025-10,29,True
1311,Sunita Joshi,Sales,Customer Service Excellence,2025-12-06,2025-12-21,2025-12-07,Completed,1.0,False,2025-12,15,True
1162,Aarav Shah,Finance,SQL Fundamentals,2025-12-31,2026-02-08,,Pending,,True,2025-12,39,False
1257,Nandini Deshpande,Marketing,Workplace Safety,2025-07-15,2025-08-15,,Pending,,True,2025-07,31,False
1102,Rekha Mishra,Finance,Anti-Harassment Training,2026-01-31,2026-03-03,2026-02-01,Completed,1.0,False,2026-01,31,True
1186,Harish Joshi,Finance,Customer Service Excellence,2025-11-14,2025-12-07,2025-11-21,Completed,7.0,False,2025-11,23,True
1319,Sunita Malhotra,IT,Anti-Harassment Training,2026-01-19,2026-02-03,2026-01-20,Completed,1.0,False,2026-01,15,True
1154,Mohan Malhotra,Sales,Workplace Safety,2026-01-12,2026-01-30,,Pending,,True,2026-01,18,False
1190,Divya Sharma,IT,Data Security Awareness,2025-05-13,2025-05-28,2025-05-15,Completed,2.0,False,2025-05,15,True
1058,Suresh Mishra,IT,Project Management,2026-01-03,2026-01-27,2026-01-17,Completed,14.0,False,2026-01,24,True
1120,Pranav Saxena,Sales,Data Security Awareness,2025-08-05,2025-08-26,2025-08-09,Completed,4.0,False,2025-08,21,True
1265,Anjali Sen,Operations,Customer Service Excellence,2025-08-28,2025-10-01,2025-09-02,Completed,5.0,False,2025-08,34,True
1024,Arun Rao,HR,Anti-Harassment Training,2026-01-20,2026-02-13,2026-01-23,Completed,3.0,False,2026-01,24,True
1064,Gaurav Singh,HR,Customer Service Excellence,2025-09-27,2025-10-29,2025-09-28,Completed,1.0,False,2025-09,32,True
1234,Swati Malhotra,Sales,Excel for Business,2025-05-20,2025-06-27,,Pending,,True,2025-05,38,False
1059,Krishna Trivedi,IT,Excel for Business,2025-04-18,2025-05-11,2025-04-28,Completed,10.0,False,2025-04,23,True
1141,Vihaan Kumar,Marketing,Excel for Business,2025-06-07,2025-07-13,2025-06-17,Completed,10.0,False,2025-06,36,True
1333,Manish Pillai,IT,SQL Fundamentals,2025-09-30,2025-10-25,2025-10-09,Completed,9.0,False,2025-09,25,True
1152,Rekha Reddy,IT,SQL Fundamentals,2025-11-02,2025-11-21,2025-11-10,Completed,8.0,False,2025-11,19,True
1247,Pooja Kulkarni,Sales,Python Basics,2025-10-12,2025-11-22,,Pending,,True,2025-10,41,False
1012,Aadhya Desai,Marketing,Communication Skills,2025-11-19,2025-12-05,,Pending,,True,2025-11,16,False
1057,Rekha Sen,IT,Communication Skills,2025-06-12,2025-07-13,2025-06-18,Completed,6.0,False,2025-06,31,True
1251,Rajesh Pillai,HR,Python Basics,2026-02-18,2026-04-02,2026-03-06,Completed,16.0,False,2026-02,43,True
1005,Nandini Gupta,IT,Project Management,2026-01-13,2026-02-22,2026-01-26,Completed,13.0,False,2026-01,40,True
1312,Swati Patel,IT,Customer Service Excellence,2026-02-03,2026-02-21,2026-02-11,Completed,8.0,False,2026-02,18,True
1222,Sneha Mehta,Sales,Anti-Harassment Training,2025-09-08,2025-09-30,2025-09-09,Completed,1.0,False,2025-09,22,True
1097,Rajesh Desai,Sales,SQL Fundamentals,2025-08-04,2025-08-23,2025-08-15,Completed,11.0,False,2025-08,19,True
1184,Kavya Reddy,Operations,Customer Service Excellence,2025-05-26,2025-06-29,2025-05-31,Completed,5.0,False,2025-05,34,True
1348,Arjun Saxena,IT,Workplace Safety,2025-09-15,2025-10-15,2025-09-16,Completed,1.0,False,2025-09,30,True
1122,Myra Das,Operations,Project Management,2025-08-17,2025-09-09,,Pending,,True,2025-08,23,False
1274,Krishna Shah,Marketing,Excel for Business,2025-08-18,2025-09-04,2025-08-27,Completed,9.0,False,2025-08,17,True
1103,Aarav Singh,HR,Excel for Business,2025-10-10,2025-10-30,,Pending,,True,2025-10,20,False
1217,Kavya Singh,HR,Workplace Safety,2025-06-28,2025-07-24,2025-06-29,Completed,1.0,False,2025-06,26,True
1069,Nandini Rao,IT,Python Basics,2026-01-26,2026-03-03,2026-02-07,Completed,12.0,False,2026-01,36,True
1134,Vihaan Verma,HR,Project Management,2026-01-17,2026-02-14,2026-01-27,Completed,10.0,False,2026-01,28,True
1281,Tanya Chopra,Operations,SQL Fundamentals,2025-05-20,2025-06-07,2025-06-02,Completed,13.0,False,2025-05,18,True
1194,Suresh Iyer,IT,Communication Skills,2025-07-01,2025-07-26,,Pending,,True,2025-07,25,False
1350,Anjali Nair,Finance,Customer Service Excellence,2026-01-07,2026-02-08,,Pending,,True,2026-01,32,False
1235,Sachin Rao,IT,Communication Skills,2025-11-30,2026-01-01,2025-12-08,Completed,8.0,False,2025-11,32,True
1064,Gaurav Singh,HR,Data Security Awareness,2025-12-18,2026-01-21,2025-12-23,Completed,5.0,False,2025-12,34,True
1084,Anjali Patel,IT,Anti-Harassment Training,2025-06-12,2025-07-03,2025-06-15,Completed,3.0,False,2025-06,21,True
1328,Tanya Patel,Finance,Python Basics,2025-04-27,2025-06-10,2025-05-13,Completed,16.0,False,2025-04,44,True
1056,Jyoti Banerjee,Marketing,Project Management,2025-08-05,2025-09-14,2025-08-16,Completed,11.0,False,2025-08,40,True
1183,Sai Banerjee,Marketing,Leadership Fundamentals,2025-07-02,2025-07-31,,Pending,,True,2025-07,29,False
1342,Arjun Chopra,Sales,Leadership Fundamentals,2025-12-13,2026-01-06,2025-12-20,Completed,7.0,False,2025-12,24,True
1138,Lakshmi Trivedi,Finance,Communication Skills,2025-12-22,2026-01-27,,Pending,,True,2025-12,36,False
1311,Sunita Joshi,Sales,Excel for Business,2025-09-03,2025-10-10,,Pending,,True,2025-09,37,False
1102,Rekha Mishra,Finance,Python Basics,2025-10-25,2025-11-25,,Pending,,True,2025-10,31,False
1298,Sara Ghosh,IT,Workplace Safety,2025-05-09,2025-06-11,2025-05-10,Completed,1.0,False,2025-05,33,True
1043,Neha Bhat,IT,Workplace Safety,2025-06-23,2025-07-21,2025-06-24,Completed,1.0,False,2025-06,28,True
1276,Tanya Desai,Sales,Python Basics,2026-01-08,2026-02-13,,Pending,,True,2026-01,36,False
